Business Name,Trade Name,License Type,License Number,License Date,County,City,Address,Zip,Phone,Email,Hours of Operation
"PHARM+HOUSE, Inc.",PHARM+HOUSE,Processor,PAAA-VKM6-I8LH,2022-11-01,Pottawatomie,SHAWNEE,1610 N HARRISON ST,74804-4023,(580) 369-1450,jmurray@thegreenbandit.com,10 a.m. - 7 p.m.
Midwest Farming Co LLC,Midwest Farming Co LLC,Processor,PAAA-NBQC-MLJQ,2022-10-27,Canadian,YUKON,13470 N CIMARRON RD,73099-9226,4055932365,gmartens45@gmail.com,8-5
"CaliYield Extracts, LLC","CaliYield Extracts, LLC",Processor,PAAA-NGGU-AIZW,2022-12-21,Cleveland,MOORE,2641 N SHIELDS BLVD,73160-3302,8183980888,caliyield@gmail.com,9am-5pm
"GRDN Extracts, LLC","GRDN Extracts, LLC",Processor,PAAA-PYJC-PJKY,2022-09-22,Logan,GUTHRIE,851 N 4TH ST,73044-1897,7862231429,wcharles@myculture.club,8am-6pm
"JOY Extracts, L.L.C.",JOY Extracts,Processor,PAAA-NE7K-SPKC,2022-11-06,Grady,BLANCHARD,2332 COUNTY ROAD 1280,73010,4059909455,backupnnieto@gmail.com,M-F 9:00 a.m. - 5:00 p.m.
Orange Sky Labs LLC,O.S.L. Extracts,Processor,PAAA-IQ85-7AWD,2023-07-06,Payne,STILLWATER,,74074-8472,4058804934,jessicaborthllc@gmail.com,9:00-6:00
Livin' The Dream Extracts LLC,Livin' The Dream Extracts LLC,Processor,PAAA-8YID-Y4YC,2023-09-15,Marshall,KINGSTON,,73439-2302,2147323712,rochoa58@gmail.com,10-8
7 Point Enterprises LLC,Gorilla Gardens,Processor,PAAA-EYF5-FMXG,2022-12-15,Payne,STILLWATER,1319 W GLENCOE RD,74075-1745,4057427353,ndnewboles@yahoo.com,10 a.m.-7 pm Monday thru Friday
"Paradise High, LLC",Paradise High LLC,Processor,PAAA-41UN-OZYG,2022-11-23,Custer,ELK CITY,20497 E 1070 RD,73644-9380,5802439467,charlesbelcher@hotmail.com,8am-5pm
Rare Nature Extracts,Rare Nature Extracts,Processor,PAAA-PVIC-XCZF,2023-01-01,Logan,Langston,8921 E County Road 74,73044,4052400869,natasha@rarenature.co,8-8 m-f
"Bosa and 2Whites, LLC",Independence Farms,Processor,PAAA-VJOB-ZDDQ,2022-12-22,Carter,ARDMORE,3551 CYPERT WAY,73401-3707,5803194275,independencefarmsok@gmail.com,8 a.m. to 8 p.m.
"PACC XTRACTS, LLC",PACC XTRACTS,Processor,PAAA-SEFY-YIEG,2023-08-25,Bryan,colbert,5036 OK-91,74733,5804342861,paccgardens@gmail.com,7am-5pm
"Rising Altitude Supply, LLC",Craft Cannabis Extracts,Processor,PAAA-NJHJ-5CJD,2023-05-02,Oklahoma,Oklahoma City,,73170,(405) 658-3675,billing.craft@gmail.com,9:00am to 5:00pm
"The Herbal Point, LLC",The Herbal Point,Processor,PAAA-GN1O-D0Y8,2022-11-14,Carter,ARDMORE,3781 BROCK RD,73401-6618,9493736018,theherbalpointfarm@gmail.com,8am-5pm
DM AGRO LLC,DM AGRO LLC,Processor,PAAA-MRUC-ZMFT,2023-04-25,Adair,STILWELL,476359 E 791 RD,74960-6024,3129124730,dmagrollc@gmail.com,9AM-5PM
Try Chroma LLC,The Flavor Factory,Processor,PAAA-KVDX-BPG4,2022-12-12,Logan,Guthrie,5461 Springfield Drive.,73044,5163841273,azamanwar56@gmail.com,10-4 M-F
"Stone Creek Oil, LLC",Stone Creek Oil,Processor,PAAA-RRQK-0J6K,2022-07-26,Delaware,AFTON,56325 E HIGHWAY 125,74331,6204318461,clark@stonecreekconcepts.com,8:00 am -5:00 pm
Pharmicated LLC,Pharmicated,Processor,PAAA-YPPM-C9FS,2022-08-17,Oklahoma,Oklahoma City,3980 E I-240 Service Road,73135,(918) 452-2181,jvancejones86@yahoo.com,9am to 5pm
Purple Crown LLC,Purple Crown LLC,Processor,PAAA-KOSA-9AAL,2023-01-08,Oklahoma,OKLAHOMA CITY,3939 N WALNUT AVE,73105-3746,4056285753,hugh@purplecrownedibles.net,9 am - 4 pm
Reds Health and Wellness LLC,Red's Health and Wellness LLC,Processor,PAAA-QR5U-KPYT,2022-11-28,McCurtain,TOM,1003 EZEL RD,74740-5585,4053301872,elainechildscpa@yahoo.com,8:00 - 5:00
Divine Kind LLC,Divine Kind,Processor,PAAA-IMTS-JPMO,2023-06-20,Tulsa,TULSA,8190 E 46TH ST,74145-4821,(580) 471-0279,divinekindcannabis@gmail.com,9am-5pm
Kim's Connections,Kim's Connections,Processor,PAAA-Y0WD-VZZP,2022-12-22,Oklahoma,EDMOND,13792 N LINCOLN BLVD,73013-3414,4054654905,kim@kimsconnectionsokc.com,10am - 6pm
Altcare 7 LLC,The Dab Lab,Processor,PAAA-NYYF-8CFY,2022-10-10,Oklahoma,OKLAHOMA CITY,1512 S AGNEW AVE,73108,4056152153,tyler.doolittle.oklahoma@gmail.com,9:00-5:00
"300 Main, LLC","300 Main, LLC",Processor,PAAA-JNBG-ISYD,2023-07-17,McClain,Purcell,20327 Bryant Ave,73080,2813871727,rb225@me.com,9-5
"Redneck Reserve, LLC","Redneck Reserve, LLC",Processor,PAAA-XKWH-QK0V,2023-05-19,Pittsburg,MCALESTER,,74501,9183025019,redneckreserve2020@gmail.com,9 am- 5 pm
AAA Cannabis Distribution LLC,AAA Cannabis Distribution LLC,Processor,PAAA-RWVE-HLME,2023-08-30,Oklahoma,OKLAHOMA CITY,,73135-1722,(541) 944-3385,healingfarms420@gmail.com,10am - 6pm
Tiki Pharms LLC,Tiki Pharms LLC,Processor,PAAA-8QM6-LYHZ,2022-12-08,Atoka,ATOKA,6891 E WINDY LN,74525-4695,5808891219,tikipharmsllc@yahoo.com,8am to 5pm Monday to Friday
Raw Processing LLC,Raw Processing,Processor,PAAA-FILS-7BLA,2022-09-22,Payne,CUSHING,1575 W FAIRLAWN,74023-2379,9189773395,kalli@rawoklahoma.com,7am-6pm
Zenoa LLC,Zenoa Canna,Processor,PAAA-4KYG-QHQC,2022-11-02,Oklahoma,OKLAHOMA CITY,5621 NW 5TH ST,73127-5813,5174109293,travis@azpremiermanagement.com,7am-7pm
"T&C Holdings, LLC",'64 FARMS,Processor,PAAA-NY2W-IU7T,2023-03-03,Pontotoc,ADA,1922 A ST,74820-2803,5802790590,trkanuch@gmail.com,8a-9pm
"ALCHEMA United Labs, LLC","ALCHEMA United Labs, LLC",Processor,PAAA-G7Z0-7IUL,2023-04-25,Seminole,SEMINOLE,35720 EW 1140,74868-6202,9492440381,daniel@growunitedfarms.com,9am to 6pm
"IMPRESSIVE CONCENTRATES, LLC",IMPRESSIVE CONCENTRATES,Processor,PAAA-GJWE-V8VQ,2023-07-27,Woodward,SHARON,207935 E COUNTY ROAD 51,73857-5199,4054352151,impressiveconcentrates@gmail.com,8:00 a.m. - 6:00 p.m.
AT JOY GROWERS LLC,POT BELLY FARMS,Processor,PAAA-QV7G-Q4QZ,2023-08-14,Ottawa,QUAPAW,6501 S 642 RD,74363-2472,9189610566,melatkinson@live.com,9-5
Red Label LLC,Red Label LLC,Processor,PAAA-BAGI-SBJN,2022-11-15,Payne,STILLWATER,3514 N PARK DR,74075-2505,4055331743,austen_bethay@hotmail.com,8am - 8am
"BADE Distributions, LLC",Blue Lake Distributions,Processor,PAAA-NZT7-TIGG,2022-11-14,Pottawatomie,WANETTE,37564 NEAL RD,74878-4620,7025800800,bluelakedistributions@gmail.com,Monday-Saturday 10:00 a.m. - 4:00 p.m.
Chromosome 6 Inc,Chromosome 6,Processor,PAAA-NZ6D-BL8B,2022-07-25,Garfield,WAUKOMIS,10724 S HIGHWAY 81,73773-5010,4053976142,krissy059@yahoo.com,Not open to public will operate 24 hours a day
Showdown Enterprises LLC,ALTVM,Processor,PAAA-VYVR-KGIU,2023-05-12,Oklahoma,EDMOND,225 GARAGE DR,73003-3209,(484) 797-5950,ricki@electraleaf.com,9-5 M-F
Lawton Cannabis Collective LLC,Lawton Cannabis Collective,Processor,PAAA-3HA3-SS6Q,2023-06-19,Comanche,LAWTON,3604 SW TENNESSEE AVE,73505-0904,5806951602,vrandolph328@icloud.com,"24 hours a day, 7 days a week"
Terra Roja PharmZ LLC,Terra Roja PharmZ,Processor,PAAA-RB52-RXU7,2022-12-12,Oklahoma,ALTUS,101 East A. ST,73521-3114,5809701474,terrarojaok@gmail.com,6am-6pm
"Hash Houndz, LLC","Hash Houndz, LLC",Processor,PAAA-6HX5-B0L1,2022-12-07,Muskogee,Haskell,117 E. Airport Rd,74436,9186259591,jennifer@okhashhoundz.com,10am to 6pm
"""Loud Labz""",Loud Labz,Processor,PAAA-4JYG-AD2Z,2022-09-19,Comanche,APACHE,204 N LAKESIDE DR,73006,(405) 861-4866,atonagservices@gmail.com,8-5
Hierarchy Processing LLC,Hierarchy Processing LLC,Processor,PAAA-KM2J-XXFB,2022-12-06,Tulsa,Sapulpa,,74066-3529,9188445220,ron.burns@totalteampersonnel.com,10am-3pm
"Dauntless Health, LLC","Dauntless Health, LLC",Processor,PAAA-EKZI-EPPV,2022-10-03,Oklahoma,OKLAHOMA CITY,3113 E RENO AVE,73117-6615,6155005888,nancy.healthyrich@gmail.com,8:00 a.m. - 5:00 p.m.
"Big Red Dog Unlimited, LLC",Big Red Dog Unlimited LLC,Processor,PAAA-EYHW-G5LN,2023-06-21,Tulsa,BROKEN ARROW,1504 W DETROIT ST,74012-3611,9187706100,brdu@yahoo.com,9:00 a.m. - 5:00 p.m. Monday through Friday
HIRB 66 LLC,Root 66 Wellness,Processor,PAAA-NJKW-GNJ1,2022-09-15,Canadian,EL RENO,16351 W US HIGHWAY 66,73036-9314,4056509203,julienewport3@yahoo.com,10:00am to 8:00pm
"Hi Octane Extracts, LLC","Hi Octane Extracts, LLC",Processor,PAAA-RGIA-A747,2022-08-10,Le Flore,Cameron,23751 210th Ave,74932,4793883581,christina@viridianlegal.com,12a
Defining Health LLC,Defining Health LLC,Processor,PAAA-K16T-UHRC,2023-02-25,Blaine,Watonga,,73772-4229,(405) 410-8239,danny@dannynichols.com,N/A
"Flaming Fire Farms, LLC","Flaming Fire Farms, LLC",Processor,PAAA-9R2B-QMTC,2022-10-19,Lincoln,MEEKER,347588 E 1010 RD,74855,7026041839,flamingfirefarms@gmail.com,8AM - 9PM
"Poole Farms ll, LLC","Poole Farms ll, LLC",Processor,PAAA-N1D7-MVYV,2022-09-29,Delaware,JAY,34251 S 650 RD,74346-5317,9188052462,jdifarmsinc@gmail.com,9-5
Extrinsic Ambitions LLC,Extrinsic Ambitions,Processor,PAAA-HBJE-EQVU,2023-04-26,Oklahoma,HARRAH,501 S HARRAH RD,73045-6621,4055653236,joseph.halpin1@gmail.com,0800-1700
"WD Farms, LLC",WD Farms Processing,Processor,PAAA-3X60-YTEV,2023-02-01,Sequoyah,ROLAND,479205 US HIGHWAY 64,74954-5211,9187746137,dereknetz17_@hotmail.com,9-5
"SOUTHBOUND SUNSHINE, LLC","SOUTHBOUND SUNSHINE, LLC",Processor,PAAA-MNRT-KAX8,2023-08-29,Seminole,SEMINOLE,11991 N HIGHWAY 99,74868-9413,(954) 465-9964,info@southboundsunshine.com,9:00AM-5:00PM
Premium Cannabis Holdings LLC,Premium Cannabis Holdings LLC,Processor,PAAA-UXWD-VXOR,2023-02-13,Texas,TYRONE,,73951-9740,9513250794,williamg0318@gmail.com,8am to 8pm
twice baked edibles LLC,green plus,Processor,PAAA-N1V1-ZSBV,2023-06-26,Oklahoma,OKLAHOMA CITY,8613 S WESTERN AVE,73139-9207,(405) 589-9000,fritz@whitebox.net,9-5 monday through friday
"Unger Extracts, LLC",Unger Extracts,Processor,PAAA-N6BQ-UJLB,2022-10-09,Adair,STILWELL,476600 E 850 RD,74960,9188710787,ungerextracts@gmail.com,8 am to 6 pm
"Phresh Distribution, LLC","Phresh Distribution, LLC",Processor,PAAA-EYGD-QNSU,2022-11-13,Logan,Edmond,13001 S Kelly ave,73025-1915,4053658110,cswylie54@hotmail.com,9am - 6pm
Apogee Extracts LLC,Apogee Extracts LLC,Processor,PAAA-AMHF-O7IV,2022-10-25,Pontotoc,ADA,18915 COUNTY ROAD 1542,74820-5323,4052048738,diane@liftedlogix.com,9-5
WAMM Processing LLC,WAMM PROCESSING LLC,Processor,PAAA-IVT1-S1UY,2022-09-29,Ottawa,COMMERCE,304 S MAIN ST,74339-2222,9185415367,wammholdingsllc@gmail.com,9-5
Vetae Enterprises LLC,Vetae Enterprises LLC,Processor,PAAA-I6GW-ZVTZ,2022-11-29,Grady,BLANCHARD,2165 COUNTY ROAD 1320,73010-3517,7855504529,decosta27@gmail.com,7am-7pm
Releaf Organix Cannabis Company,Releaf Organix Cannabis Company,Processor,PAAA-IKAW-MQGE,2023-07-14,Oklahoma,OKLAHOMA CITY,2505 SW 59TH ST,73119-6613,4054138418,releaforganix@gmail.com,10am-10pm Mon-Sun
"GFAW, Inc.",Gas Factory,Processor,PAAA-NJB9-G3CP,2022-05-18,Oklahoma,OKLAHOMA CITY,3013 NW 63RD ST STE B,73116-3603,6103121226,gfaw2019@gmail.com,9:00am-6:00pm
Native Vitaity LLC,Native Vitality,Processor,PAAA-4KX2-NSN8,2022-09-28,Logan,GUTHRIE,2403 S DIVISION ST,73044-6031,4059066282,nativevitalityllc19@gmail.com,8 am - 5 pm
CANNATECH LLC,CANNATECH LLC,Processor,PAAA-NSGO-4UZ9,2023-02-01,Oklahoma,NEWALLA,,74857,(405) 618-3668,cannatech405@gmail.com,8:00AM-8:00PM
CannaBundance LLC,CannaBundance LLC,Processor,PAAA-A4AW-IFDL,2022-11-29,Okmulgee,Okmulgee,19950 DRIPPING SPRINGS LAKE RD,74447,6093525439,josh15037@gmail.com,9:00am to 5:00pm
Red River Quality Cannabis LLC,Red River Quality Cannabis,Processor,PAAA-VPPY-4HCK,2022-11-14,Bryan,Mead,91 Business Parkway,73449,6865536601,redriverqualitycannabis@gmail.com,12-12
"Buds Apothecary, LLC",Buds Craft Cannabis,Processor,PAAA-20VN-THHI,2022-12-21,Pittsburg,MCALESTER,306 E CHOCTAW AVE,74501-5028,9184209660,brandonmonks@outlook.com,9am -12am
Life of Riley LLC,Life of Riley LLC,Processor,PAAA-EJON-MT4K,2022-10-17,Cleveland,NORMAN,10621 E Highway 9,73026-8364,4053613529,vjpelham@gmail.com,9am to 5pm
"MAGNOLIA CITY MIPS, LLC","MAGNOLIA CITY MIPS, LLC",Processor,PAAA-TGZR-2FTV,2023-06-14,Bryan,DURANT,9536 W HIGHWAY 70,74701-8921,(903) 271-2466,whitney.oestreich@gmail.com,9 AM-9 PM
PharmaFlower Group Inc,PharmaFlower Group Inc,Processor,PAAA-MV9X-YWUE,2022-09-13,Osage,FAIRFAX,361 N MAIN ST,74637-3026,9186423484,walkerpjok@gmail.com,9a-5p
EA INC,Elevated Apothic,Processor,PAAA-8KRR-XDZB,2022-11-28,Cherokee,TAHLEQUAH,2464 S MUSKOGEE AVE,74464-5450,9105468872,elevatedapothic@gmail.com,8AM-5PM
VDW HOLDINGS LLC,VDW HOLDINGS LLC,Processor,PAAA-KEBZ-3LZC,2022-08-02,Creek,TULSA,7631 STATE HIGHWAY 66,74131-6619,3039198333,vdwholdings13@gmail.com,10AM-10PM
DHT VENTURES LLC,de la Beu OIL,Processor,PAAA-ZLJN-GUYH,2023-01-01,Cleveland,NORMAN,1228 LINDSEY PLAZA DR,73071-1906,2065889139,yukishu9898@gmail.com,9AM-10PM
JBC VENTURE LLC,JBC VENTURE LLC,Processor,PAAA-4YL6-NJDD,2023-07-19,Lincoln,PRAGUE,,74864-2201,4053237777,katy05292017@gmail.com,9am-10pm
Oklahoma High End Growing Inc,Oklahoma High End Growing Inc,Processor,PAAA-NNDV-HQBF,2022-12-26,Sequoyah,SALLISAW,455204 E 1080 RD,74955-8607,9183602369,oklahomahighendgrowing@gmail.com,9-4 Mon-Thurs
"Oklahoma Genetics and Extracts, LLC.","Oklahoma Genetics and Extracts, LLC.",Processor,PAAA-EYWP-JSXC,2023-06-09,Oklahoma,OKLAHOMA CITY,134 NE 38TH TER,73105-2404,9185764838,jordan@grow788.com,8 am - 5 pm
"WHTC Holdings, LLC","OkCannabis Direct, LLC",Processor,PAAA-NYFE-TYMD,2022-09-15,Canadian,YUKON,101 N SARA RD,73099-5162,4058194340,mkeith@whtcholdingsllc.com,7 AM-5 PM
"Miko Meds, LLC",Miko Meds,Processor,PAAA-5P8Q-DRGV,2023-02-01,McIntosh,Eufaula,137 S Main Street,74432,5803642555,emily.mikomeds@gmail.com,
"Dew Bee Sweet, LLC",Dew Bee Sweet,Processor,PAAA-OQEL-VY32,2023-03-08,Muskogee,FORT GIBSON,799 A S LEE ST,74434,9188696839,dewbeesweet@gmail.com,8-5pm
Red Dirt Labs Incorporated,Red Dirt Labs,Processor,PAAA-EYL7-LE5R,2022-12-05,Oklahoma,OKLAHOMA CITY,7624 Broadway Ext. Service Rd.,73116,4056088055,tommy@reddirtlabs.com,"M-F 8:00am-5:00pm, CL Sat-Sun"
Stankboyz Farm LLC,Stankboyz Farm LLC,Processor,PAAA-SLNX-0DNO,2022-11-14,Comanche,FLETCHER,17052 NE NORTH DR,73541-3521,7605507203,josh15037@gmail.com,9:00am to 5:00pm
DALLAS SKYLINE CORPORATION,DANK OF AMERICA,Processor,PAAA-RMUX-R809,2022-12-08,Grady,TUTTLE,2101 COUNTY ROAD 1242,73089-3802,4697048234,quorum@vesloils.com,9-5
"OKAF, Inc",Apothecary Extracts,Processor,PAAA-41QG-7VJW,2023-03-27,Okmulgee,BEGGS,7290 E 15TH,74421-2182,(405) 400-7720,okaf@aextracts.com,8am-5pm
Canna Connect Labs LLC.,Canna Connect Labs LLC.,Processor,PAAA-XE0Q-FUVH,2023-02-01,Pittsburg,Eufaula,4168 Dozer Mountain Road,74432,8169128312,jyancy2@cannconnectlabs.com,12am - 12pm
SLS Agricultural Consulting and Management,The Institute of Wellness and Organic Solutions,Processor,PAAA-NJUS-E5KX,2023-04-18,Lincoln,MCLOUD,106108 S QUAIL VALLEY DRIVE,74851,9182644896,okslsacm@gmail.com,7 am to 5 pm
Nirvana Extracts LLC,Nirvana Extracts,Processor,PAAA-LYPS-T6TG,2022-08-25,Cleveland,ETOWAH,18100 KENDALL LN,73068-6511,4058726402,nirvanaextracts@gmail.com,9am-5pm
Elite Green Leaf LLC,Elite Green Leaf LLC,Processor,PAAA-OUMY-NMBL,2022-11-22,McCurtain,Idabel,919 SW Lincoln Road,74745,9032498346,flower@elitegreenleaf.com,9am - 9pm
D&R Alternate Care Inc,D&R Alternate Care Inc,Processor,PAAA-EY8Y-P1YP,2023-03-24,Oklahoma,Oklahoma City,3120 South Ann Arbor Avenue,73179,2544850894,okcdisp@yahoo.com,9AM - 9PM
Good Vibes Dispensary LLC,Good Vibes Dispensary LLC,Processor,PAAA-OOIN-WQNF,2023-05-30,Cherokee,PARK HILL,25119 HIGHWAY 82,74451-4031,9183150098,goodvibesdispensary@yahoo.com,9am to 5pm
Eden Rose LLC,Eden Rose LLC,Processor,PAAA-WHVQ-DS2G,2023-01-03,Oklahoma,EDMOND,1333 N SANTA FE AVE,73003-3677,4052933883,sbranch4466@gmail.com,9:00am- 2:00AM
"Blooms and Blossom Extracts, LLC","Blooms and Blossoms Extracts, LLC",Processor,PAAA-EJZE-VUBU,2022-09-19,Cleveland,NOBLE,2701 MOOSELANA CIR,73068-5925,8183833287,zj.and.j.ok@gmail.com,8-5
"DJB Agricultural, Inc",Premier Valley Products,Processor,PAAA-NKYE-2XQK,2023-02-07,Garvin,PAULS VALLEY,17277 N COUNTY ROAD 3251,73075,4052079333,gaylamcgee@premierevalleyproducts.com,7 days a week 10am - 10pm
"Green Wholesale Distributors, LLC","Green Wholesale Distributors, LLC",Processor,PAAA-I7AL-729E,2022-09-18,Oklahoma,OKLAHOMA CITY,1727 S AGNEW AVE,73108-2442,(405) 816-9526,alex@unionsixok.com,8:00 AM to 4:00 PM
LAKESIDE PHARM LLC,LAKESIDE PHARM,Processor,PAAA-IRPM-2FFT,2023-05-08,Wagoner,WAGONER,33508 E SH-51,74467,9183482214,lakesidepharmllc@gmail.com,6AM-11PM
4M Agriculture and Livestock Company LLC,4M Agriculture and Livestock Company LLC,Processor,PAAA-13PK-4DRH,2023-08-18,Seminole,SEMINOLE,12342 NS 3600,74868,4055505319,tmathews@landmark.energy,6am-10pm
Big Poppa's LLC,Big Poppa's LLC,Processor,PAAA-NYLS-DU8H,2023-02-01,Pontotoc,Ada,20376 State Hwy 99 S,74820,5804212323,bigpoppasllc@yahoo.com,Mon-Sat 7-5
"LPE, LLC",The Hive Collective,Processor,PAAA-I7YT-YCDQ,2023-01-02,Oklahoma,OKLAHOMA CITY,235 NW 71ST ST,73116,4058496274,dale.elston@gmail.com,8-4
Jackson Med Farms,Jackson Med Farms,Processor,PAAA-23VQ-TL9N,2022-12-04,Carter,Ardmore,7739 Dickson Rd,73401-7813,(619) 302-0199,precisiondeltasupplyllc@gmail.com,24/7
Horse Creek Cave Farms LLC,Blue Iguana Processing,Processor,PAAA-4YYK-HUYS,2022-09-25,Delaware,AFTON,24604 S LAKEVIEW,74331-9575,9188013869,sooner_waterboy@yahoo.com,8-5
Spark cannabis co.,Spark cannabis Co.,Processor,PAAA-EQAI-SLD9,2023-02-14,Comanche,ELGIN,7567 US HIGHWAY 277,73538-2161,(580) 454-3432,singh.harp@icloud.com,9am to 9pm
Cloverleaf Greens LLC,Good Luck Provisions,Processor,PAAA-4YXO-JGUH,2022-12-06,Carter,ARDMORE,14815 US HIGHWAY 70,73401-8780,5804901808,cloverleafok@gmail.com,10:00 a.m. to 6:00 p.m.
"Native Harvest RxTracts, Inc.","Native Harvest RxTracts, Inc.",Processor,PAAA-YCWK-CMH4,2023-10-18,McClain,PAOLI,12388 US HIGHWAY 77,73074-3327,4052346525,marty@nativeharvestfarms.com,9:00 to 5:00 Monday thru Friday
Ellison Ventures Inc,Green Leaf Supply co,Processor,PAAA-VYIO-LUPD,2023-04-11,Oklahoma,OKLAHOMA CITY,4417 NW 39TH ST,73112-2864,4052103007,greenleafsupplyokc@gmail.com,9-8
OKLAHOMA GAS CANNABIS CO. LLC,OKLAHOMA GAS CANNABIS CO. LLC,Processor,PAAA-4YUS-MVY9,2023-01-14,Pottawatomie,Macomb,43170 Sing Road,74852,4054259335,jhardin1977@icloud.com,12a.m.-12p.m.
Tilted Holdings LLC,Tilted Holdings LLC,Processor,PAAA-NXDF-WKBO,2023-08-04,Ottawa,MIAMI,1731 N MAIN ST,74354-2747,7606006809,jasonelsassercv@gmail.com,Mon - Sun 8 AM to 8 PM
Holi Extracts LLC,Holi Extracts,Processor,PAAA-38LS-FD3A,2022-11-06,Tulsa,BIXBY,14070 S PEORIA AVE,74008-4855,9186139637,minitruckin1182@gmail.com,Monday - Friday 11 am - 4 pm
"Wayne's World Dispensary, LLC",Wayne's World Dispensary,Processor,PAAA-E1LN-YMPA,2023-03-20,Le Flore,CAMERON,13230 MORRIS LOOP,74932,4796517529,cynthiasdepo@gmail.com,8:00AM to 5:00PM M-S
Arcadia Brands LLC,Pax Medical,Processor,PAAA-411B-HBV5,2022-12-25,Logan,EDMOND,7680 NUGGET HILL ST,73025-1703,4054032310,robert@arcadiabrands.com,9am - 7pm M-F
Royal Cultivations and Extracts LTD CO,Royal Cultivations and Extracts,Processor,PAAA-CAZG-IV5Z,2023-01-03,Comanche,LAWTON,5495 SE BISHOP RD,73501,5807129092,royalextractsmcg@gmail.com,8:00AM - 12:00AM
RyanShire Enterprises L.L.C.,RaynShire Enterprises L.L.C.,Processor,PAAA-3OVV-WXQR,2022-12-25,Carter,Lone Grove,2885 Buckskin Road,73443,7192445749,essence.bamboo@gmail.com,7am-11pm
THOMAS RAY SMITH,NATURE'S GIFT,Processor,PAAA-E1UO-N4QU,2023-05-30,Pittsburg,MCALESTER,796 PYLE MOUNTAIN RD,74501-6692,9182975707,cz17hmr2@att.net,MON-THUR 10a-7p FRI-SAT 10a-8p
BW Processing LLC,BW Processing LLC,Processor,PAAA-1O0B-T7O3,2022-07-24,Bryan,DURANT,201 HILLCREST HEIGHTS DR,74701,5802309477,s.smothers@hotmail.com,"Mon - Fri, 8am - 5pm"
"Golden Nektor, LLC",Golden Nektor,Processor,PAAA-4DBS-GB43,2022-11-22,Texas,TEXHOMA,705 Cr Q,73949,8063391168,goldennektor@gmail.com,10:00-17:00
KBNS inc,Sasquatch Gardens,Processor,PAAA-L9D1-0WQO,2022-12-04,Pittsburg,MCALESTER,300 S MAIN ST,74501-5438,4052452614,nacho74501@yahoo.com,10am-5pm M-F
CANNA LAND EXTRACTS LLC,CANDY LAND EXTRACTS,Processor,PAAA-7GRI-YRAL,2022-10-26,Cherokee,FORT GIBSON,8263 W 800 RD,74434-6114,(918) 820-2455,admin@cannalandok.com,
Mellow Farms LLC,Mellow Farms,Processor,PAAA-EKKF-T30O,2022-08-16,Hughes,WEWOKA,36719 EW 1310,74884-8814,(580) 596-8270,mellowfarms420@gmail.com,9:00 AM to 5:00pm
SmokeKing Inc,SmokeKing,Processor,PAAA-OCHO-RVIQ,2022-08-14,Tulsa,OWASSO,7726 N OWASSO EXPY,74055-3393,9123139054,llrheaven@gmail.com,10am-6pm
Escalated Greens Incorporated,Escalated Greens Incorporated,Processor,PAAA-VJLC-B35U,2023-03-14,McIntosh,EUFAULA,1200 BIRKES RD,74432-4028,9186180618,car7998@gmail.com,9am to 5pm
"Harry Tweed's Farms, LLC","Harry Tweed's Farms, LLC",Processor,PAAA-ADDC-LGTP,2022-10-04,Sequoyah,MULDROW,474147 STATE HIGHWAY 101,74948-6499,9188392069,cj@harrytweedsfarms.org,Monday-Friday 9:00a.m.-5:00p.m.
Floral Reef LCC,Floral Reef,Processor,PAAA-MQGS-NAOX,2022-09-28,Delaware,AFTON,34440 S 4505 RD,74331-8284,(918) 986-9770,floral.reef.llc@gmail.com,6:00 AM-6:00PM
"CannaLink Consulting, LLC","CannaLink Consulting, LLC",Processor,PAAA-J1ZK-FIQG,2022-11-14,Marshall,Madill,,73446,5803711454,cannamedlink@gmail.com,8-6
GreenSource Bud Company LLC,Stash MJ,Processor,PAAA-EJ0P-UQYV,2023-03-13,Kingfisher,Cashion,215 S Main Street,73016,(405) 397-1717,joe@warhawklegal.com,N/A
"4-C's Processing, LLC","4-C's Processing, LLC",Processor,PAAA-V1SQ-EV3Q,2022-11-28,Tulsa,BROKEN ARROW,809 S 12TH ST,74012-5718,9186255653,susan@viridianlegal.com,12a
12276 Budz LLC,Plane Processing,Processor,PAAA-4MBT-XUBX,2022-10-24,Oklahoma,CHOCTAW,12250 NE 23RD ST,73020,9085104637,12276budzllc@gmail.com,10-5
Dankland Delights LLC,DANKLAND DELIGHTS LLC,Processor,PAAA-41QM-PEDD,2022-08-16,Washington,DEWEY,,74029-2738,(405) 201-5157,cbuford44@icloud.com,7am-10pm
"Tokey House Cannabis, LLC.",Tokey House Cannabis,Processor,PAAA-N9VN-AV3U,2022-05-22,Delaware,Grove,24901 S. 655 Rd,74344,9188013389,hamptontax01@gmail.com,24 hours 7 days a week
Prestige Growers LLC,Prestige Growers LLC,Processor,PAAA-BT7P-N5YT,2022-10-12,Choctaw,HUGO,652 N 4230 RD,74743-1111,9727866394,prestigegrowers21@gmail.com,MON-SUN 0800 - 1800
Dreamweaver Industries LLC,DREAMWEAVER INDUSTRIES LLC,Processor,PAAA-4WZK-QAL8,2022-12-25,Oklahoma,OKLAHOMA CITY,3736 E I 240 SERVICE RD,73135-1732,4059681652,dreamweaverstudio@icloud.com,0900-1900
