Business Name,Trade Name,License Type,License Number,License Date,County,City,Address,Zip,Phone,Email,Hours of Operation
SPENagri Corporation,Grand Wellness Center,Dispensary,DAAA-EKVM-HXCU,2022-12-20,Oklahoma,OKLAHOMA CITY,5801 S SOONER RD,73135-5604,4055103626,philipspencer@spenagri.com,8:30 am - 11:00 pm every day
HAPPY JACKS DISPENSARY LLC,HAPPY JACKS DISPENSARY LLC,Dispensary,DAAA-BJKR-XKFR,2023-07-05,Woodward,WOODWARD,2328 OKLAHOMA AVE,73801-4004,5802540077,happyjacksdisp@yahoo.com,1000 to 2200
Pirpich Industries LLC,Big Buds Natural Releaf,Dispensary,DAAA-TZQN-U3VL,2022-07-14,Tulsa,TULSA,6546 E 31ST ST,74145-1202,9189162477,ilikebigbudsnaturalreleaf@gmail.com,24 hrs
"Broadleaf, LLC",Broadleaf LLC,Dispensary,DAAA-NK0S-3ZXL,2023-01-10,Tulsa,OWASSO,8355 N OWASSO EXPY,74055-2178,9184014244,broadleafoils@gmail.com,9-10 Mon-Thur Fri 10-12 midnight Sat 10-12 midnight
"THE SMOKEHOUSE DISPENSARY, LLC","THE SMOKEHOUSE DISPENSARY, LLC",Dispensary,DAAA-UTLH-O12D,2022-12-06,Tulsa,TULSA,1912 E 3RD ST,74104-1814,9185058007,chasdynorman@gmail.com,24 hours
"GREEN REMEDIES, LLC",GREEN REMEDIES,Dispensary,DAAA-4KGG-4ICW,2023-03-21,Choctaw,Hugo,108 E DUKE ST,74743-4033,(580) 743-8019,greenmedzok@gmail.com,M-SAT 11 A.M .- 9 P.M. SUNDAY 12 P.M. - 9 P.M.
Tree Life Dispensary LLC,Tree Life dispensary,Dispensary,DAAA-NKJ6-9STH,2023-03-21,Oklahoma,WARR ACRES,4110 N MACARTHUR BLVD,73122-3006,(405) 367-7593,treelifeokc@gmail.com,Monday to Saturday 11:00 AM to 8:00 PM
The Flower Spot,The Flower Spot,Dispensary,DAAA-V34E-SH9I,2022-08-22,Oklahoma,OKLAHOMA CITY,5900 S PENNSYLVANIA AVE,73119-7029,4056737761,johnson.bobby75@yahoo.com,M-TH 9am to 10pm F 9am to 12am Sat 10am to 12am Sun 10am to 10pm
"BB Budz, LLC",Okie Roots Cannabis Company,Dispensary,DAAA-EJFD-2GIZ,2022-10-25,Oklahoma,OKLAHOMA CITY,2701 N MACARTHUR BLVD,73127-1611,4057400093,brad@okieroots.com,10am-9pm M-Thur; 10am-10pm Fri-Sat; 10am-6pm Sun
G and C Dispensary LLC,G and C Dispensary LLC,Dispensary,DAAA-E1CL-X4UK,2022-11-10,Haskell,Keota,107 SW 5th Street,74941,9189662015,garycoyle@ymail.com,Mon -sat 10:00 am to 8:00 pm
OKLATEX HOLDINGS LLC,MARI MED,Dispensary,DAAA-EJYL-3Y68,2022-09-18,Tulsa,BIXBY,13406 S MEMORIAL DR,74008-3104,9183766422,bulingtonjason@yahoo.com,10 AM TO 7 PM M-S 12 to 4 Sun
"The Green Collective Dispensary, LLC",The Green Collective,Dispensary,DAAA-4YSV-JWKB,2023-01-12,Oklahoma,OKLAHOMA CITY,6425 N MERIDIAN AVE,73116-1402,4053063414,trjrgies@att.net,10-8 M-Sat 12-6 Sun
"Buzzed Leaf, LLC",Buzzed Leaf,Dispensary,DAAA-PZQI-YOE4,2023-02-01,Comanche,LAWTON,1930 NW FERRIS AVE,73507-5626,(580) 699-3023,thebudhouse580@gmail.com,0800-2200
"Green Horizons, LLC",Flight 420,Dispensary,DAAA-EYEZ-VJEY,2023-08-31,Delaware,WATTS,3455 HIGHWAY 412 W,74964-5002,9182356595,latisha@greenhorizonsok.com,24 HOURS
Dubway Dispensary LLC,Dubway Dispensary LLC,Dispensary,DAAA-V16J-CHBM,2022-11-14,Payne,STILLWATER,210 N HOKE ST,74075-7705,4053324121,heidbrandy442@gmail.com,Monday-Thursday 9am-9pm Friday-saturday 9am-10pm Sunday- Closed
Green Aid Society LLC,Green Aid Society LLC,Dispensary,DAAA-LD9E-05S6,2023-01-04,Comanche,LAWTON,304 SW LEE BLVD,73501-5707,(580) 699-1188,ashley@hydemandllc.com,11:00 AM - 10:00 PM MON-SAT & 1 PM- 6PM SUN
Dragonfly Cannabis Company LLC,Dragonfly Cannabis Co.,Dispensary,DAAA-CJJC-RWXN,2022-12-18,Creek,Oilton,509 S A Ave.,74052,9185103439,thegrowhousellc@gmail.com,10 AM to 8 PM M-Sat
Sun Valley Management LLC,Chouteau House of Fire,Dispensary,DAAA-FLO6-KYQK,2022-11-06,Mayes,CHOUTEAU,1400 S CHOUTEAU AVE,74337-2857,6025714010,michael@greywolfeholdings.com,24 hours
Elite Leaf LLC,Elite Leaf LLC,Dispensary,DAAA-BPW8-5EGE,2022-12-11,Oklahoma,OKLAHOMA CITY,4501 S MAY AVE,73119-4600,4054123461,diane@liftedlogix.com,M-F 8-5
Country Cannabis LLC,Yale Cannabis,Dispensary,DAAA-EKLD-RGES,2022-12-11,Payne,YALE,107 S MAIN ST,74085-6003,9183872908,countrycannabis420@hotmail.com,10 am -6 pm Monday - Friday; 10 am - 2 pm Saturday; Closed Sunday
Purple Clouds,Purple Clouds,Dispensary,DAAA-DIPD-AAIV,2022-12-06,McCurtain,IDABEL,1 NW BOIS D ARC,74745-4645,5802122753,purpleclouds720@gmail.com,9-9
MME Enterprises LLC,Gifted Dispensary,Dispensary,DAAA-VJO1-VDFW,2023-03-01,Canadian,YUKON,10932 NW EXPRESSWAY STE A,73099,(405) 239-9798,erinhg12@gmail.com,10:00am-10:00pm Sunday 11:00pm-9:00pm
"Medicinal Life Headquarters, LLC","Medicinal Life Headquarters, LLC",Dispensary,DAAA-HJI7-JJUV,2022-08-07,Tulsa,TULSA,6125 E 31ST ST,74135-5411,9184425855,medlifehq@gmail.com,10:00 a.m. - 10:00 p.m.
Country Cloudz Dispensary LLC,Country Cloudz Dispensary LLC,Dispensary,DAAA-ACUD-QSB0,2022-12-22,Okfuskee,CASTLE,103030 HIGHWAY 48,74833-3708,9186237837,countrycloudz48@gmail.com,10:00am to 10:00pm
KBNS INC,Sasquatch Gardens,Dispensary,DAAA-MLPN-BRAJ,2023-03-15,Pittsburg,MCALESTER,300 S MAIN ST,74501-5438,9184209671,nacho74501@yahoo.com,9AM -7PM
"GREEN CULTURE, LLC",GREEN CULTURE JAY,Dispensary,DAAA-NYXB-G65N,2022-11-08,Delaware,JAY,448 S Main St,74346,9188991919,uazhar@gmail.com,9AM - 10PM
"Stars and Stripes Dispensary 2, LLC",Stars and Stripes Dispensary,Dispensary,DAAA-VKED-VD4W,2022-12-25,Cleveland,OKLAHOMA CITY,10605 S WESTERN AVE,73170-6200,4052551334,thomaswgoodwiniii@gmail.com,10:00 a.m. to 9:00 p.m.
Top Notch Dispensary LLC,Top Notch Dispensary LLC,Dispensary,DAAA-E1LP-RHYL,2023-02-15,Bryan,CALERA,6556 US 69/75 HWY,74730,5802962220,topnotchdispensary@gmail.com,24 hours
L1F3 Capital,L1F3 Experience,Dispensary,DAAA-RT34-CAQQ,2022-10-11,Oklahoma,OKLAHOMA CITY,424 SW 44TH ST,73109-6927,4056029873,kevinjones.kej@gmail.com,10AM-12AM
Dr Z Leaf LLC,Dr Z Leaf LLC,Dispensary,DAAA-EYVA-LCYS,2022-09-12,Tulsa,TULSA,3020 S HARVARD AVE,74114,9185108652,beau@drzleaf.com,10am - 10pm Sunday 12pm - 8pm
"ReLeaf Organics, LLC",ReLeaf Organics,Dispensary,DAAA-NJK1-HL7Q,2022-10-18,Rogers,CLAREMORE,314 S LYNN RIGGS BLVD,74017-7810,9189234900,lstonebarger1978@gmail.com,8am-8pm
"Molly Asset Management, Inc.,","The Herbin Joint, AKA Herbin Joint",Dispensary,DAAA-7J5J-WQUI,2022-10-06,Tulsa,SAND SPRINGS,3417 S 113TH WEST AVE,74063-2729,9185140098,hgo2@1791.com,10:00 to 10:00 M-Sat Sunday 10:00 to 6:00
Raw Wellness LLC,Raw Wellness,Dispensary,DAAA-NAK2-3HWX,2023-07-11,Payne,CUSHING,804 E MAIN ST,74023-2743,9182239277,kalli@rawoklahoma.com,24 hours
"Punchee Bud, LLC",Punchee Bud,Dispensary,DAAA-EYID-VLEK,2022-10-24,Le Flore,HEAVENER,704 HIGHWAY 270,74937,9186495156,jorgeam77@outlook.com,Monday - Saturday 8-5
"Dlaygvi Grass, LLC","Dlaygvi Grass, LLC",Dispensary,DAAA-EK5X-AMHR,2023-01-09,Delaware,JAY,2243 S MAIN ST,74346,9182536420,jefflombard64@gmail.com,10am - 8pm
Jade Wellness Center LLC,Jade Wellness Center,Dispensary,DAAA-NJ7J-28N7,2022-09-27,Tulsa,TULSA,9402 E 55TH PL,74145-8173,9184384820,jadewellness918@gmail.com,10:00 am-8:00 pm
Bumpy Brick Dispensary Wewoka,Bumpy Brick Dispensary Wewoka,Dispensary,DAAA-CPRU-FNUQ,2022-11-27,Seminole,WEWOKA,209 W 8TH ST,74884,4056835006,radeant@yahoo.com,10am-7pm
"August Pharms, LLC","August Pharms, LLC",Dispensary,DAAA-4JBN-Q2PV,2023-04-25,Kingfisher,KINGFISHER,16776 STATE HIGHWAY 33,73750-7502,4053754204,robin@augustpharms.com,10:00 - 19:00 Mon-Sat
B2B Ventures LLC,Green Escape,Dispensary,DAAA-41JA-OPSU,2022-11-17,Oklahoma,OKLAHOMA CITY,,73116-7333,(720) 296-2683,greenescapeokc@gmail.com,
"DE AND SE, INC",CHILLIN' STATION,Dispensary,DAAA-41OT-ZVO5,2023-05-30,Pittsburg,MCALESTER,2009 N MAIN ST,74501-3042,9183029996,dwightbomercpa@yahoo.com,8AM TO 12AM
DreamWoRx Ventures,DreamWoRx Ventures,Dispensary,DAAA-HNXL-F1BE,2022-11-17,Le Flore,POTEAU,,74953-5409,(970) 308-8539,chris@skunkokc.com,2pm-4pm
Green medical patients LLC,Greendoctor 420,Dispensary,DAAA-JQEW-7LYU,2023-05-10,Oklahoma,OKLAHOMA CITY,7105 W HEFNER RD,73162-4511,(405) 506-0259,chris@greendoc420.com,80
Red Dirt Experience LLC,Red Dirt Experience LLC,Dispensary,DAAA-DJ2A-PYDY,2023-02-28,Canadian,MUSTANG,1036 E STATE HIGHWAY 152,73064-5126,9723336519,red420dirt@gmail.com,M-SAT 9AM to 9PM
Peer Pressure Dispensary LLC,Peer Pressure Dispensary LLC,Dispensary,DAAA-30OZ-ANND,2022-11-03,Oklahoma,OKLAHOMA CITY,816 W BRITTON RD,73114-2716,4053619960,jackieproby32@gmail.com,10 am to 10 pm
Natures Remedy Farmacy LLC,Natures Remedy Farmacy,Dispensary,DAAA-BTLO-I8RW,2023-02-01,Logan,Crescent,119 N Grand St,73028,4055316987,twistedsis420@gmail.com,11-8
"Royal Leaf, LLC",Royal Leaf Dispensary,Dispensary,DAAA-NYUO-NUKI,2022-10-02,Pittsburg,MCALESTER,124 E CHOCTAW AVE,74501-5024,9183029263,wulz.steve@gmail.com,10am-8pm
Dr Z Leaf LLC,DR Z LEAF LLC,Dispensary,DAAA-E1E1-FZWQ,2022-09-12,Tulsa,TULSA,6827 S MEMORIAL DR,74133,9185108652,beau@drzleaf.com,10:00 AM - 10:00 PM
"Corner Booth, LLC",Chill Dispensary,Dispensary,DAAA-VKIQ-HBYV,2023-01-14,Oklahoma,OKLAHOMA CITY,22 NE 10TH ST,73104-1402,4053552535,justin@chilldispensary.com,10-8 M-W; 10-9 Th-Sa; 11-7 Su
"Green Bloc, LLC",Green Bloc,Dispensary,DAAA-4Y4T-NS31,2023-02-01,Oklahoma,OKLAHOMA CITY,10473 N MAY AVE,73120-2610,4054481444,clintwalker238@gmail.com,M-F 12-8pm; Sun 1pm-5pm
"Friendly Market, Inc.",Friendly Market,Dispensary,DAAA-4KPF-DNDU,2023-05-31,Cleveland,NORMAN,301 S PORTER AVE,73071-5400,4057017017,friendly.paradigm@gmail.com,Mon-Wed 10-8pm Thu-Sat 10-9pm Sun 12-6pm
Green solution,Green Matrix,Dispensary,DAAA-4JDF-WTVS,2023-01-04,Sequoyah,Muldrow,313W Shawntel Smith,74948,4798064768,joetmorgan@yahoo.com,10:00AM - 8:00 PM
Wicked Sister's Cannabis Company LLC,Wicked Sister's Cannabis Company LLC,Dispensary,DAAA-4KEH-WLJ9,2022-10-19,Major,FAIRVIEW,110 S MAIN ST,73737-2022,5807941039,wickedsisterscannabis@gmail.com,10am - 8 pm
Just Another Bowl Inc,Just Another Bowl,Dispensary,DAAA-3OLH-PHHR,2023-08-18,Tulsa,TULSA,10922 S MEMORIAL DR,74133-7352,9188295552,maw61186@gmail.com,10:00AM-8:00PM Mon-Sat
NICE LEAF LLC,ZIGGYZ PLUS,Dispensary,DAAA-V7T5-QNG5,2022-10-18,Oklahoma,OKLAHOMA CITY,2016 N MACARTHUR BLVD,73127-2202,4056007992,ziggyz.oklahoma@gmail.com,10AM - 10PM
Epic Budz LLC,Epic Budz LLC,Dispensary,DAAA-HW1E-FBQP,2023-05-11,Garfield,ENID,,73701-1733,(918) 406-0799,jacobking321@yahoo.com,10am-7pm M-F 10am-6pm Sat
"Ezy's House of Dank, LLC","Ezy's House of Dank, LLC",Dispensary,DAAA-EYFQ-9GUI,2023-02-01,Tulsa,TULSA,3205 S YALE AVE,74135-8038,9187648763,01homegrown@gmail.com,Monday - Saturday 10am - 8pm
"Phaded Dreams, LLC",Phaded Dreams,Dispensary,DAAA-4YV7-MSQA,2022-10-19,Rogers,CATOOSA,2400 N HIGHWAY 66,74015-3073,9187395031,thepotshop918@gmail.com,0900 -2100
Weed Haus Dispensary LLC,Weed Haus Dispensary LLC,Dispensary,DAAA-EHJZ-247X,2022-12-22,Oklahoma,EDMOND,3431 S BOULEVARD,73013-5514,4055623793,info@ganjacity.com,1200pm-8pm
Big Poppa's LLC,Big Poppa's Joint,Dispensary,DAAA-4YQK-9KZD,2023-02-28,Love,THACKERVILLE,22816 US HIGHWAY 77,73459,5804212323,bigpoppasllc@yahoo.com,"Mon-Sat 9-9, Sun 1-6"
One Stop Cannabis LLC,One Stop Cannabis LLC,Dispensary,DAAA-KIIF-XHCV,2022-10-25,Tulsa,TULSA,12703 E 41ST ST,74146,(918) 619-6008,onestopcannabis@gmail.com,Mon - Sat 11:00 am - 8:00 pm Sun 12 pm - 7 pm
The Ember LLC,The Ember,Dispensary,DAAA-KQ2H-1FGK,2022-10-18,Carter,LONE GROVE,16450 US HIGHWAY 70,73443,4053031552,theemberok@gmail.com,9am-9pm
BIG BUD DISPENSARY INC,Big Buds Dispensary,Dispensary,DAAA-VKLI-5F9M,2022-09-27,Washington,DEWEY,415 E DON TYLER AVE,74029-2315,9189162477,ilikebigbudstoo@gmail.com,9:00 AM to 11:00 pm
Fluffys Apothecary Inc.,Fluffy's Apothecary,Dispensary,DAAA-EKZX-LQMF,2023-03-01,Comanche,LAWTON,"4313 NW CACHE RD, STE B",73505,5806992230,klm@fluffyisok.com,9 am - 10 pm daily
"Medicinal Marvels, LLC",Medicinal Marvels,Dispensary,DAAA-NYUH-UPEJ,2022-11-15,Pittsburg,Quinton,1103 Main Street,74561,9187728945,garyglynn@gmail.com,11 a.m. - 7:00 p.m.
twice baked edibles LLC,green plus,Dispensary,DAAA-VKYF-AQHD,2022-09-12,Oklahoma,OKLAHOMA CITY,8613 S WESTERN AVE,73139-9207,(405) 589-9000,fritz@whitebox.net,8-5
Green medical patients LLC,Greendoctor 420,Dispensary,DAAA-E1LP-CEFC,2022-11-02,Oklahoma,DEL CITY,4845 SE 44TH ST,73135-4007,2546308556,greenmedical@m2pcs.com,mon-sat 10 to 8 sun 11 to 7
"Wynnewood Guffalo, LLC",Green Buffalo,Dispensary,DAAA-REZV-6C9K,2022-08-22,Garvin,Wynnewood,36664 OK-29,73072,4056377272,jwfishcity@gmail.com,10-9
Natural Roots Dispensary LLC,Natural Roots Dispensary LLC,Dispensary,DAAA-EYPQ-ZETA,2023-01-10,Tulsa,BROKEN ARROW,9223 S GARNETT RD,74012-6055,9183788819,naturalrootsdispensary@gmail.com,10:30am-8pm
"AandWHPMD, LLC",Canna Resort,Dispensary,DAAA-410C-MC5W,2023-03-08,Carter,ARDMORE,816 12TH AVE NW,73401-5708,5807983957,awhpmdllc@gmail.com,68/hr per week
Highway 177 Dispensary llc,Highway 177 Dispensary,Dispensary,DAAA-MMZ3-ASWX,2023-01-10,Noble,RED ROCK,15151 COUNTY ROAD 230,74651-0417,5803821886,highway177dispensary@gmail.com,10-6
Gibbs Green Delivery Service Inc,Gibbs Green Delivery Service Inc,Dispensary,DAAA-E1AI-ABNY,2023-08-07,Tulsa,TULSA,4604 N PEORIA AVE,74126-3431,(918) 551-7387,officemail@gibbsgreendelivery.com,10am - 7pm
URBAN LEAF COMPANY LLC.,URBAN LEAF COMPANY LLC.,Dispensary,DAAA-EKB0-JWTJ,2023-03-17,Oklahoma,CHOCTAW,17990 NE 23RD ST,73020,4052133932,tammie.witcosky@aol.com,HOURS NOT SET YET
Bud Hut MD Inc.,Bud Hut MD Inc.,Dispensary,DAAA-4K1M-CKUP,2022-12-12,Comanche,LAWTON,910 SW F AVE,73501-4547,5807135002,info@budhutmd.com,"9am-9pm Every Day, Closed Thanksgiving & Christmas"
"220 Farms, LLC","220 Farms, LLC",Dispensary,DAAA-4J1S-4BKV,2023-04-04,Muskogee,MUSKOGEE,420 N MAIN ST,74401-6343,(405) 738-3196,hyghpdesigns@gmail.com,10am-9pm
"As Real As It Gets, LLC",High Decibel Alternative,Dispensary,DAAA-BJZM-UQM3,2022-12-06,Oklahoma,OKLAHOMA CITY,347 W BRITTON RD,73114-3545,9165852504,fullblown1979@gmail.com,8:00 to 20:00
LIVWELL MEDS LLC,"LIVWELL MEDS, LLC",Dispensary,DAAA-EPI6-5ZLA,2022-10-25,Murray,SULPHUR,117 W MUSKOGEE AVE,73086-4809,5806224077,mccarthickcasey@gmail.com,9 AM TO 9 PM
Better Marijuana Productions LLC,The Plug 918,Dispensary,DAAA-NJ5W-8HF8,2023-03-22,Tulsa,TULSA,,74107-5923,9183780695,the918plug@gmail.com,10:00am to 10:00pm
BUZZN DISPENSARY INC,BUZZN DISPENSARY,Dispensary,DAAA-4JNX-IFTZ,2022-10-09,Tulsa,BROKEN ARROW,709 W NEW ORLEANS ST,74011-1812,9188963596,buzzndispensary@gmail.com,10 A TO 9P MON-SAT 10A TO 6P SUN
Bella Flores Marijuana Dispensary LLC,Dank's Wellness Emporium Norman,Dispensary,DAAA-NYDZ-NTNK,2022-10-25,Cleveland,NORMAN,,73071-4266,4058572121,omma@danks.co,Monday-Sunday 8-midnight
"The Herbal Point, LLC",The Herbal Point,Dispensary,DAAA-WQB0-LCLE,2022-11-14,Carter,ARDMORE,3781 BROCK RD,73401-6618,9493736018,theherbalpointfarm@gmail.com,8am-5pm
Oklaflora LLC,Euflora,Dispensary,DAAA-A0X2-GPCG,2022-12-06,Oklahoma,MIDWEST CITY,1036 N DOUGLAS BLVD,73130-2308,7864144409,ryan.wimpee@gmail.com,9am-9pm
BIG CHEEF DISPENSARY LLC,BIG CHEEF DISPENSARY LLC,Dispensary,DAAA-7F8I-VSRH,2022-10-18,Muskogee,MUSKOGEE,3600 W BROADWAY ST,74401-2139,4055376859,dhenry.1984@gmail.com,10AM-9PM
"EVO Cannabis Company Tahlequah, LLC",EVO CANNABIS COMPANY TAHLEQUAH,Dispensary,DAAA-41RG-FJL1,2023-04-13,Cherokee,TAHLEQUAH,1751 S MUSKOGEE AVE,74464,4077973205,tik@evolutiononline.com,10am - 9pm
"OKAF, Inc",Apothecary Extracts,Dispensary,DAAA-VYZK-YEUM,2022-10-24,Oklahoma,OKLAHOMA CITY,7941 N MAY AVE,73120-4540,4057007720,nategregory@outlook.com,8:00am-11:00pm
"1100 N Porter, LLC",Flight Club Norman,Dispensary,DAAA-GHE8-CVRB,2023-08-02,Cleveland,NORMAN,1100 N PORTER AVE,73071-6411,(248) 504-1852,405flightclub@gmail.com,9am-12am
Local Leaf RX LLC,Local Leaf RX,Dispensary,DAAA-4JUM-5PD9,2022-10-31,Pottawatomie,TECUMSEH,19680 GORDON COOPER DR,74873-9151,4055122044,charlesearley@gmail.com,10-8
DOK CORPORATION,DANK CANNABIS DISPENSARY,Dispensary,DAAA-QX6Y-MHM5,2022-11-15,Tulsa,TULSA,1060 S MINGO RD,74128-1044,9188416275,mahbub_llc10@yahoo.com,9A TO 9P 7 DAYS
Wild Herb LLC,Wild Herb LLC,Dispensary,DAAA-HVFK-D9DX,2023-03-10,Osage,FAIRFAX,,74637-3025,4058342029,chuffman@wildherbllc.com,8:00 am - 10:00 pm
KILLA BUZZ PREMIUM DISPENSARY LLC,KILLA BUZZ PREMIUM DISPENSARY LLC,Dispensary,DAAA-9PSA-U0ZR,2022-11-15,Garvin,PAULS VALLEY,35392B HIGHWAY 29,73075,(405) 207-8853,killabuzzdispo@yahoo.com,MON-THURS 10 AM - 10PM FRIDAY 10AM-11PM SATURDAY 10AM -10M SUNDAY 11AM -8PM
HUYLINH LLC,PHAT PHARM,Dispensary,DAAA-EO9X-Z3NF,2023-01-13,Bryan,DURANT,2131 W MAIN ST,74701-4919,8323612294,linh.huynh2020@yahoo.com,9-5
"RANCH PRODUCTION VENTURES, INC.",Smyles Dispensary,Dispensary,DAAA-6LSA-OQSJ,2022-09-26,Le Flore,TALIHINA,104 Dallas St.,74571-5013,9183183157,smylesfarms@gmail.com,1PM TO 7PM
420/7,420/7,Dispensary,DAAA-VA3A-PRMR,2022-09-26,Delaware,KANSAS,1011 E TULSA AVE,74347-7051,9189441526,420.7dispensarykansasok@gmail.com,9AM-9PM
Kavas LLC,Green Sunshine,Dispensary,DAAA-N1KC-THNB,2023-01-09,Oklahoma,OKLAHOMA CITY,507 E KINGS OF LEON LANE,73104-4212,4054892259,kavascorp@gmail.com,Within the guidelines allowed under OMMA
Cannabless Retail 14 LLC,Cannabless Retail 14,Dispensary,DAAA-4YZB-HGJW,2023-04-21,Logan,GUTHRIE,106 W OKLAHOMA AVE,73044-3130,4056354814,legal@cannabless.co,
Canna Ranch LLP,Canna Ranch LLP,Dispensary,DAAA-KZY7-KLN2,2022-11-03,Pontotoc,ALLEN,205 E HIGHWAY 1,74825-3604,(405) 221-6322,thecannaranch@gmail.com,12pm-9pm
Memorial Drive Dispensary LLC,Memorial Drive Dispensary,Dispensary,DAAA-NKTR-GXPR,2022-12-06,Tulsa,TULSA,4419 S MEMORIAL DR,74145,9189981984,info@memdrivedispensary.com,10am-8pm
The Dank House LLC,The Dank House LLC,Dispensary,DAAA-S5II-MYPT,2022-11-07,Garfield,ENID,822 S 30TH ST,73701-7612,5804026786,diane@liftedlogix.com,M-F 8AM-5PM
THE PEACE PIPE,THE PEACE PIPE,Dispensary,DAAA-EYGL-V4UP,2022-08-04,Atoka,ATOKA,283 E COURT ST,74525-2045,2144714037,rpsz472@sbcglobal.net,10:00 - 7:00
"W.O.W. Cannabis Co., LLC","W.O.W. Cannabis Co., LLC",Dispensary,DAAA-HTOO-3WFR,2022-12-08,McIntosh,EUFAULA,104 SELMON RD,74432-2408,9186174785,wow.cannabis@yahoo.com,10:00am - 10:00pm
"Camp Dispensary, LLC","Camp Dispensary, LLC",Dispensary,DAAA-TOCR-QJD0,2022-12-27,Carter,RATLIFF CITY,10851 STATE HIGHWAY 7,73481-9110,5808563691,campdispensary@gmail.com,12:00 PM to 7:00 PM Mon. to Fri.
Tink's Spot Dispensary LLC,Tink's Spot Dispensary,Dispensary,DAAA-CGA8-VV1X,2022-11-27,Oklahoma,OKLAHOMA CITY,2338 SW 29TH ST,73119-2002,4059026951,tinksspotdispensary@gmail.com,9-5
Wolfe Pack Cannabis LLC,Nature's Meds,Dispensary,DAAA-EJ3T-DOUB,2022-09-13,Comanche,LAWTON,809 SE INTERSTATE DR,73501-2489,5802488274,bwrwservices@sbcglobal.net,M-Sat 8a-8p; Sun 12p-6p
"Party Moore, LLC",Party Moore,Dispensary,DAAA-VKNK-BEOP,2022-10-23,Cleveland,MOORE,916 SW 4TH ST,73160-2403,4057593747,bryan@partymoorestore.com,10 am to 10 pm
VannCo Dispensary LLC,VannCo Dispensary LLC,Dispensary,DAAA-ILFF-VXBT,2022-08-23,Tulsa,TULSA,2315 W EDISON ST,74127-5200,9184286068,ricobowler@yahoo.com,9a-9p
825 S 19th St LLC,825 S 19th St LLC,Dispensary,DAAA-NJYA-AADH,2023-03-16,Cleveland,MOORE,825 SW 19TH ST,73160-2897,(646) 881-3638,825sweetdreams420@gmail.com,10am-8pm
K?s Dispo LLC,K?s Dispo LLC,Dispensary,DAAA-RKJT-SREJ,2022-09-19,McIntosh,EUFAULA,41 PINE ST,74432-2642,9186173896,kbyrd653@gmail.com,10:00 AM - 10:00 PM
SK AFFILIATES GROUP LLC,GREEN GARDEN,Dispensary,DAAA-CHWF-LP3D,2022-12-06,Tulsa,SKIATOOK,715 E ROGERS BLVD,74070-1207,9188147340,shakilmojumder@gmail.com,9AM - 10PM
"War Horse Dispensary, LLC",Fuel Farms Dispensary Stratford,Dispensary,DAAA-V1G4-2YJB,2022-11-20,McClain,STRATFORD,10668 CHISM AVE,74872-4023,5187963202,christina@viridianlegal.com,12a
Hazy Mule,Hazy Mule,Dispensary,DAAA-X17D-FBJA,2023-02-01,Grady,Tuttle,,73089,(405) 803-3034,thehazymule@gmail.com,10am-7:00pm
Lokal Source LLC,Lokal Source,Dispensary,DAAA-EKXZ-1WUL,2023-05-24,Tulsa,OWASSO,11413 E 96TH ST N,74055-5682,9184014768,amber@lokalsource.com,"Monday-Thursday 10am-8pm, Friday-Saturday 10am-9pm, Sunday 12pm-6pm"
"Texoma Tumbleweed 2, LLC",texoma tumbleweed 2 llc,Dispensary,DAAA-EZMU-NLZB,2022-11-08,Love,MARIETTA,1201 MEMORIAL DR,73448-1612,4178494827,thetumbleweed76@yahoo.com,12a
Native Releaf Dispensary,Native Releaf Dispensary,Dispensary,DAAA-EYQL-00LW,2023-02-21,Tulsa,Bixby,13330 S Memorial Dr,74008,9183819536,suseandbilly@yahoo.com,"10am-8pm M-Tues, Wed- Sat 10am-9pm, Sundays 10am-6pm-5pm"
"Mary Jane's Dank House, LLC","Mary Jane's Dank House, LLC",Dispensary,DAAA-ECTS-GSWZ,2023-07-28,Oklahoma,OKLAHOMA CITY,7213 S COUNCIL RD,73169-2219,4057270444,maryjanesokc@gmail.com,10-10
Vice Capital Dispensary LLC,Fuego Cannabis,Dispensary,DAAA-BMSS-SU2N,2023-05-10,Oklahoma,OKLAHOMA CITY,4491 NW 50TH ST,73112-2249,4057407926,ryan.vice@icloud.com,10-8 M-Sat 12-5 Sun
"Playpen, LLC",Pine Street Cannabis Company,Dispensary,DAAA-N8N3-QHJP,2023-02-01,Kay,PONCA CITY,209 S PINE ST,74601-5224,5807613803,sean@pinestreetcanna.com,8:00a.m. to 10:00 p.m.
"Alternative Healthcare Dispensary, LLC","Alternative Healthcare Dispensary, LLC",Dispensary,DAAA-4JKY-SIEU,2023-04-18,Creek,SAPULPA,20 N WATER ST,74066-2816,9182101610,alternativehealthcare420@gmail.com,9am to 9pm
"Pinkie's Forest Terpene Bar and Dispensary,, LLC","Pinkie's Forest Terpene Bar and Dispensary,, LLC",Dispensary,DAAA-NKT8-BHRD,2023-02-01,McClain,PURCELL,124 W MAIN ST,73080-4220,4057612425,frtdlemay@aol.com,11am - 8pm Monday - Saturday Closed on Sunday
"Homestead Harvest, LLC","Homestead Harvest, LLC",Dispensary,DAAA-V1NE-H0TW,2023-04-10,Payne,STILLWATER,,74074-4602,9185415367,wammholdingsllc@gmail.com,10:00 am - 9:00 pm
